Number,First Level Folder,Second Level Folder,File Name,Corner Index,Liveness Passed,No Face,Gaze Passed,Iou Ratio,fas_multi,fas_gazeY,fas_cutout,fas_print,fas_screen
978,gazeFailed,20201012152325,03_bl_000.jpg,bl,true,true,true,0.40183423913043465,0.9990307,0.9296769,1.5062655E-8,2.0453258E-15,8.690402E-5
979,gazeFailed,20201012152325,01_tr_000.jpg,tr,true,true,true,0.40183423913043465,0.99843496,0.13857888,2.3562292E-9,5.418623E-16,7.293441E-4
980,gazeFailed,20201107174034,02_na_000.jpg,na,false,false,false,0.6873153409090909,0.98231286,0.28915453,2.2737458E-6,1.7954637E-13,2.4870133E-9
981,gazeFailed,20201107174034,03_tr_000.jpg,tr,false,false,false,0.7018229166666666,0.89813596,0.29171675,2.6013734E-6,8.922279E-14,2.2384965E-9
982,gazeFailed,20201107174034,01_br_040.jpg,br,false,false,false,0.6909280303030303,0.9973918,0.32824,3.468321E-6,1.0837717E-13,7.820426E-9
983,gazeFailed,20201107174034,00_br_000.jpg,br,false,false,false,0.6729592803030303,0.99776757,0.7539469,5.2666746E-6,7.8564224E-14,9.416265E-9
984,gazeFailed,20201012151111,03_tr_040.jpg,tr,false,false,true,0.4185606060606061,0.48470673,0.3606316,6.0791365E-8,1.2728903E-13,0.9985682
985,gazeFailed,20201012151111,00_br_040.jpg,br,false,false,true,0.42627728174603174,0.5151898,0.87511957,1.2635135E-7,2.2053294E-14,0.99251115
986,gazeFailed,20201012151111,01_br_040.jpg,br,false,false,true,0.417027417027417,0.22361659,0.85375625,7.617276E-7,5.4210293E-13,0.999508
987,gazeFailed,20201012151111,02_na_040.jpg,na,false,false,true,0.42782738095238093,0.05709048,0.36341998,4.440641E-8,8.551015E-14,0.9993436
988,gazeFailed,20201001132100,02_tl_000.jpg,tl,false,false,true,0.48876989700374535,0.8795481,0.11999268,3.8009448E-6,8.835155E-13,2.8193312E-10
989,gazeFailed,20201001132100,03_tl_040.jpg,tl,false,false,true,0.5092755149812734,0.5018395,0.12718055,3.1745506E-6,8.7014766E-14,6.104472E-10
990,gazeFailed,20201001132100,01_na_000.jpg,na,false,false,true,0.5006788389513108,0.9228494,0.97508705,4.5619836E-6,4.6359704E-12,2.6557653E-10
991,gazeFailed,20201001132100,00_br_000.jpg,br,false,false,true,0.4653792134831461,0.7648578,0.9990873,1.3870917E-5,3.9978134E-12,2.3697852E-10
992,gazeFailed,20201024013811,03_bl_000.jpg,bl,false,false,false,0.7575757575757576,0.9983241,0.78746545,0.014230417,4.0981787E-9,6.9220105E-6
993,gazeFailed,20201024013811,00_tl_040.jpg,tl,false,false,false,0.7294318181818182,0.9993788,0.7934098,0.012856513,2.690621E-9,4.0897776E-5
994,gazeFailed,20201024013811,01_na_000.jpg,na,false,false,false,0.7387547348484849,0.99988854,0.6904049,9.30986E-4,1.5234919E-8,9.760296E-6
995,gazeFailed,20201024013811,02_bl_000.jpg,bl,false,false,false,0.7183238636363637,0.99985635,0.8095606,0.030654743,3.9285113E-9,5.9576273E-6
996,gazeFailed,20201012150024,00_br_040.jpg,br,false,false,true,0.6574139492753623,0.9999989,0.948637,8.6350546E-8,1.4602753E-13,0.94809073
997,gazeFailed,20201012150024,03_tl_040.jpg,tl,false,false,true,0.7171232384239287,0.9999924,0.2707066,2.5123885E-8,1.0627388E-9,0.50845385
998,gazeFailed,20201012150024,01_na_000.jpg,na,false,false,true,0.645906432748538,0.99998283,0.44994938,2.677561E-7,2.269718E-9,0.5911338
999,gazeFailed,20201012150024,02_tl_040.jpg,tl,false,false,true,0.6757850968377285,0.99999964,0.262141,5.354004E-8,1.4112804E-8,0.46886358
1000,gazePassed,20201008155205,01_bl_000.jpg,bl,true,false,true,0.525335607394366,1.0,0.9783996,1.3978048E-6,1.5185932E-10,0.004709899
1001,gazePassed,20201008155205,02_na_000.jpg,na,true,false,true,0.5362566021126759,1.0,0.26173866,9.00366E-7,1.3126239E-11,0.0075716716
1002,gazePassed,20201008155205,00_bl_000.jpg,bl,true,false,true,0.5206912045187791,1.0,0.9775726,8.0209463E-7,1.6754312E-9,2.2617758E-5
1003,gazePassed,20201008155205,03_tr_000.jpg,tr,true,false,true,0.49024812940140833,1.0,0.2893964,2.640636E-6,1.6794626E-9,7.165495E-4
1004,gazePassed,20201024154305,01_br_000.jpg,br,true,false,true,0.6693939393939394,0.9964881,0.77827847,5.0964763E-7,6.0440927E-12,3.4198754E-5
1005,gazePassed,20201024154305,02_na_000.jpg,na,true,false,true,0.6711742424242424,0.9994382,0.14035602,6.798952E-7,8.2317764E-11,3.2088094E-5
1006,gazePassed,20201024154305,03_tl_000.jpg,tl,true,false,true,0.6891193181818182,0.9998035,0.18554391,2.161656E-6,4.1734678E-11,1.02363E-5
1007,gazePassed,20201024154305,00_br_000.jpg,br,true,false,true,0.6640625,0.9990682,0.7545681,2.4617786E-5,3.9233183E-11,2.0243187E-6
1008,gazeFailed,20201012151230,02_na_000.jpg,na,false,false,true,0.4471450617283951,0.9527204,0.17394075,2.0843533E-8,3.4385147E-7,0.4821346
1009,gazeFailed,20201012151230,00_bl_000.jpg,bl,false,false,true,0.44861593364197533,0.79213476,0.8315264,4.49079E-9,2.3066013E-8,0.06664223
1010,gazeFailed,20201012151230,03_tr_000.jpg,tr,false,false,true,0.46494020061728397,0.90785336,0.07715103,7.70285E-10,1.4037147E-6,0.06953085
1011,gazeFailed,20201012151230,01_bl_040.jpg,bl,false,false,true,0.44861593364197533,0.684724,0.9654796,1.0969785E-8,8.808137E-8,0.030119024
1012,gazeFailed,20201007160131,02_na_000.jpg,na,false,false,false,0.47537045187793414,0.997804,0.3287208,1.6541427E-4,4.4158092E-4,0.88504523
1013,gazeFailed,20201007160131,00_br_040.jpg,br,false,false,false,0.49928477112676045,0.9984989,0.5535574,5.138338E-5,1.998905E-4,0.52454215
1014,gazeFailed,20201007160131,03_tl_040.jpg,tl,false,false,false,0.45926863262910783,0.992157,0.3111065,1.9975432E-6,5.0349143E-5,0.40261874
1015,gazeFailed,20201007160131,01_br_040.jpg,br,false,false,false,0.5457058758802815,0.9975076,0.5511093,2.4003359E-5,0.014245636,0.3683135
1016,gazePassed,20201023145613,03_br_000.jpg,br,true,false,true,0.7243843826593136,1.0,0.81308746,1.9379584E-4,1.2144854E-8,7.0934576E-8
1017,gazePassed,20201023145613,00_tl_000.jpg,tl,true,false,true,0.7003772212009803,0.9999999,0.38825983,0.008772846,1.4232068E-8,1.0985708E-6
1018,gazePassed,20201023145613,01_na_000.jpg,na,true,false,true,0.707720588235294,1.0,0.6342392,5.325694E-5,2.0713768E-9,7.8634895E-7
1019,gazePassed,20201023145613,02_br_000.jpg,br,true,false,true,0.7132544424019607,1.0,0.8175129,3.7579736E-4,7.988367E-10,1.4542053E-6
1020,gazePassed,20201105201605,03_tr_000.jpg,tr,true,false,true,0.5029155344202898,1.0,0.5314057,5.378671E-7,7.600857E-19,7.128246E-5
1021,gazePassed,20201105201605,01_na_000.jpg,na,true,false,true,0.5153136322463768,1.0,0.416984,1.2093103E-7,1.2432791E-19,1.5962714E-6
1022,gazePassed,20201105201605,02_tr_040.jpg,tr,true,false,true,0.5357837032004831,1.0,0.13204648,1.1084532E-9,1.0285004E-17,6.6541452E-9
1023,gazePassed,20201105201605,00_br_000.jpg,br,true,false,true,0.5453653381642513,1.0,0.9694857,8.750547E-9,6.3422353E-18,7.891811E-9
1024,gazePassed,20201001150621,01_bl_000.jpg,bl,true,false,true,0.5000192901234568,1.0,0.99615455,5.9905387E-9,2.1914606E-16,1.4996318E-5
1025,gazePassed,20201001150621,02_na_000.jpg,na,true,false,true,0.5078125,1.0,0.32383734,9.58356E-9,3.2589843E-15,1.6217491E-6
1026,gazePassed,20201001150621,00_bl_000.jpg,bl,true,false,true,0.49691840277777777,1.0,0.9835605,7.7104495E-10,3.1157157E-16,6.1004257E-6
1027,gazePassed,20201001150621,03_tl_000.jpg,tl,true,false,true,0.50625,1.0,0.29650998,5.915859E-9,5.0573466E-15,2.361338E-6
1028,gazePassed,20201105201724,02_tr_000.jpg,tr,true,false,true,0.5725446428571429,0.99914205,0.11348429,1.9167608E-7,8.474921E-8,0.004291027
1029,gazePassed,20201105201724,03_tr_000.jpg,tr,true,false,true,0.5962220003132832,0.99741435,0.14067042,4.5041702E-7,1.6147026E-6,0.038236644
1030,gazePassed,20201105201724,01_na_000.jpg,na,true,false,true,0.5658677944862155,0.99985886,0.4136871,5.2867057E-7,3.5450347E-9,0.003154423
1031,gazePassed,20201105201724,00_br_000.jpg,br,true,false,true,0.609967301065163,0.9999745,0.8719473,8.489951E-8,8.513119E-9,7.780542E-5
1032,gazePassed,20201012145251,02_na_000.jpg,na,true,false,true,0.5156684027777778,1.0,0.94000703,6.2928365E-9,2.9349208E-20,5.1558E-7
1033,gazePassed,20201012145251,00_tr_000.jpg,tr,true,false,true,0.5156684027777778,0.9999999,0.19009209,7.2100503E-10,3.1385549E-19,1.694694E-7
1034,gazePassed,20201012145251,03_bl_000.jpg,bl,true,false,true,0.5140914351851852,1.0,0.824054,3.1456666E-9,1.0398215E-19,2.566867E-6
1035,gazePassed,20201012145251,01_tr_000.jpg,tr,true,false,true,0.5156684027777778,0.9999999,0.18485329,4.8678933E-10,7.289902E-19,2.4081794E-7
1036,gazePassed,20201105201845,02_tr_000.jpg,tr,true,false,true,0.5792606516290727,0.99999905,0.13291326,6.528283E-8,2.2254261E-10,0.0010156448
1037,gazePassed,20201105201845,03_tr_000.jpg,tr,true,false,true,0.5911066729323309,0.9999988,0.12290583,1.0602188E-8,7.530994E-9,0.0011192488
1038,gazePassed,20201105201845,01_na_000.jpg,na,true,false,true,0.5894080905388471,0.9999975,0.87866575,1.537765E-8,2.5282603E-9,0.0052133254
1039,gazePassed,20201105201845,00_br_000.jpg,br,true,false,true,0.5962220003132832,0.9999863,0.9344945,1.6384236E-7,1.4623297E-9,0.004391968
1040,gazeFailed,20201007160015,03_tr_040.jpg,tr,false,false,false,0.5994556294824158,0.7886275,0.34333205,0.89239275,1.4633159E-7,0.2560715
1041,gazeFailed,20201007160015,00_bl_000.jpg,bl,false,false,false,0.6524884677675911,0.95983297,0.61129415,0.0014223265,3.2388814E-7,0.64839154
1042,gazeFailed,20201007160015,01_bl_040.jpg,bl,false,false,false,0.7059859154929575,0.7422713,0.5773594,0.79592973,1.4483616E-7,0.30339172
1043,gazeFailed,20201007160015,02_na_040.jpg,na,false,false,false,0.6649012930039251,0.5750139,0.36384535,0.08571096,3.6187197E-7,0.22856179
1044,gazePassed,20201105200512,03_br_000.jpg,br,true,false,true,0.47071913422131134,0.9908505,0.82372177,9.1868063E-10,4.1913646E-13,2.554055E-6
1045,gazePassed,20201105200512,00_tl_000.jpg,tl,true,false,true,0.46755464480874304,0.9756074,0.3238755,1.1110546E-9,5.9148655E-13,2.619174E-5
1046,gazePassed,20201105200512,01_na_000.jpg,na,true,false,true,0.46755464480874304,0.9847364,0.2869432,2.1238333E-9,2.5455294E-13,2.1886137E-5
1047,gazePassed,20201105200512,02_br_000.jpg,br,true,false,true,0.45968878073770475,0.9956435,1.0302613,1.4375537E-9,9.3889455E-14,2.3240598E-6
1048,gazeFailed,20201024022650,03_tr_040.jpg,tr,false,false,false,0.5649717514124294,0.6057871,0.11652954,1.3483E-5,5.6150645E-10,0.07790887
1049,gazeFailed,20201024022650,00_bl_040.jpg,bl,false,false,false,0.568508342161017,0.980843,0.30384943,7.603713E-6,2.2891957E-9,0.03862977
1050,gazeFailed,20201024022650,02_na_000.jpg,na,false,false,false,0.5561771716101694,0.84267145,0.13906482,3.4683235E-5,1.4128904E-9,0.19435944
1051,gazeFailed,20201024022650,01_bl_040.jpg,bl,false,false,false,0.5439839336158192,0.8107622,0.56286365,9.947267E-6,3.622683E-10,0.019828716
1052,gazePassed,20201105193232,00_tl_000.jpg,tl,true,false,true,0.6226873445273633,0.99961936,0.12630674,4.459292E-10,8.585723E-15,0.009403666
1053,gazePassed,20201105193232,01_na_000.jpg,na,true,false,true,0.5917725824004976,0.99990606,0.49471837,2.0239983E-10,4.661268E-15,0.0046744645
1054,gazePassed,20201105193232,02_bl_000.jpg,bl,true,false,true,0.6071303638059702,0.99994826,0.75074327,4.0817244E-10,2.977862E-15,0.001688436
1055,gazePassed,20201105193232,03_bl_040.jpg,bl,true,false,true,0.6002798507462688,0.9999391,0.5006499,1.4241286E-10,4.5653954E-15,0.004059604
1056,gazePassed,20201023175027,00_tr_000.jpg,tr,true,false,true,0.540096060311284,1.0,0.3739469,3.9972045E-7,8.177126E-16,1.3020851E-4
1057,gazePassed,20201023175027,03_bl_000.jpg,bl,true,false,true,0.5091247162775615,1.0,0.8452728,1.4381392E-7,1.5201948E-15,1.918784E-5
1058,gazePassed,20201023175027,01_na_000.jpg,na,true,false,true,0.540096060311284,1.0,0.9002764,9.2004984E-7,7.2716415E-15,1.0839858E-4
1059,gazePassed,20201023175027,02_bl_000.jpg,bl,true,false,true,0.5204280155642023,1.0,0.8838875,3.597338E-7,1.0540284E-16,6.9681395E-5
1060,gazeFailed,20200930183753,03_tr_040.jpg,tr,true,false,true,0.5616380575117369,1.0,0.24045281,4.6432672E-7,1.1984042E-10,4.4761777E-7
1061,gazeFailed,20200930183753,00_bl_040.jpg,bl,true,false,true,0.550460313967136,1.0,0.8454237,4.3211054E-7,8.269872E-12,1.9261705E-7
1062,gazeFailed,20200930183753,01_bl_040.jpg,bl,true,false,true,0.5600333773474176,1.0,0.86644125,2.9042232E-7,1.6300689E-12,3.4351618E-7
1063,gazeFailed,20200930183753,02_na_040.jpg,na,true,false,true,0.5552376760563379,1.0,0.5125767,1.0466033E-6,1.6928688E-11,1.7284929E-6
1064,gazeFailed,20201028191255,00_tl_000.jpg,tl,false,false,false,0.5902617619926199,0.99997926,0.13973299,1.0785144E-7,4.126933E-10,1.3873201E-4
1065,gazeFailed,20201028191255,02_bl_040.jpg,bl,false,false,false,0.5953259532595326,0.99871147,0.76378584,1.601934E-6,4.841365E-10,1.03012695E-4
1066,gazeFailed,20201028191255,01_na_000.jpg,na,false,false,false,0.5652723324108241,0.9973411,0.34971052,7.1406555E-7,1.4454687E-10,1.5178588E-5
1067,gazeFailed,20201028191255,03_bl_040.jpg,bl,false,false,false,0.5570610393603936,0.9983277,0.15798448,1.2464469E-7,4.5351348E-10,5.6519813E-5
1068,gazeFailed,20201008173121,02_tl_000.jpg,tl,true,false,true,0.4958385942760943,1.0,0.16824138,1.1605488E-6,9.646262E-16,1.7592464E-4
1069,gazeFailed,20201008173121,00_br_040.jpg,br,true,false,true,0.5121212121212121,1.0,0.70812464,3.0551794E-7,1.0615828E-15,6.3134967E-6
1070,gazeFailed,20201008173121,01_na_000.jpg,na,true,false,true,0.510479797979798,1.0,0.15605983,6.122996E-7,5.4885856E-16,1.7022343E-4
1071,gazeFailed,20201008173121,03_tl_000.jpg,tl,true,false,true,0.49261363636363636,1.0,0.20985883,4.199009E-7,1.1999428E-15,6.1745566E-5
1072,gazeFailed,20201012154510,03_tl_040.jpg,tl,false,false,false,0.5023923444976077,0.99999785,0.29221207,9.5311904E-8,4.264009E-9,0.0025219112
1073,gazeFailed,20201012154510,01_na_000.jpg,na,false,false,false,0.4740495633563579,1.0,0.37040552,8.505284E-8,1.2264556E-7,3.52999E-4
1074,gazeFailed,20201012154510,02_tl_040.jpg,tl,false,false,false,0.483673142715672,0.9999988,0.5036782,5.8291462E-8,1.6967569E-8,1.600036E-4
1075,gazeFailed,20201012154510,00_br_000.jpg,br,false,false,false,0.4760687276767692,0.9999999,0.7443048,2.504155E-8,1.174634E-9,2.2069555E-4
1076,gazeFailed,20201111005431,02_na_000.jpg,na,false,false,false,0.6606732536764705,0.9999347,0.28368655,1.6898356E-8,3.525266E-16,2.2445922E-10
1077,gazeFailed,20201111005431,00_tr_000.jpg,tr,false,false,false,0.6678059895833333,0.9999871,0.23522209,5.890764E-8,3.6464917E-16,1.1812545E-10
1078,gazeFailed,20201111005431,01_tr_000.jpg,tr,false,false,false,0.662454044117647,0.99998045,0.28801852,4.388914E-8,1.8120997E-15,2.0177435E-9
1079,gazeFailed,20201111005431,03_bl_040.jpg,bl,false,false,false,0.6553500306372548,0.9999937,0.21433395,1.00505204E-7,1.2626389E-15,6.044353E-10
1080,gazePassed,20201008192859,01_br_000.jpg,br,true,false,true,0.49691840277777777,1.0,0.6776423,1.6234331E-5,9.460717E-12,4.091014E-5
1081,gazePassed,20201008192859,02_na_000.jpg,na,true,false,true,0.4724585262345679,1.0,0.16595209,1.6014503E-5,1.7832133E-11,8.7310593E-7
1082,gazePassed,20201008192859,03_tl_000.jpg,tl,true,false,true,0.4634452160493827,1.0,0.29475334,1.1311722E-6,2.6241613E-12,3.9565243E-6
1083,gazePassed,20201008192859,00_br_000.jpg,br,true,false,true,0.5031298225308642,1.0,0.7043357,1.6537666E-5,1.991823E-12,3.4869383E-5
1084,gazePassed,20201105184619,02_na_000.jpg,na,true,false,true,0.5266290726817042,0.99681014,0.8722737,6.218479E-9,4.358621E-9,0.0025620135
1085,gazePassed,20201105184619,00_tr_000.jpg,tr,true,false,true,0.49812519580200504,0.9982198,0.26293343,6.9074018E-9,5.98268E-10,0.003592399
1086,gazePassed,20201105184619,03_bl_000.jpg,bl,true,false,true,0.5059621710526315,0.999418,0.8861386,2.2127886E-9,1.9179708E-8,3.4698518E-4
1087,gazePassed,20201105184619,01_tr_000.jpg,tr,true,false,true,0.5526315789473685,0.9954645,0.33809102,5.6337655E-9,1.5815595E-9,0.007443157
1088,gazePassed,20201012145237,02_tl_000.jpg,tl,true,false,true,0.5476900077160494,1.0,0.2503711,6.2939615E-10,1.3394934E-19,1.7187537E-7
1089,gazePassed,20201012145237,01_na_000.jpg,na,true,false,true,0.5379822530864198,1.0,0.27942652,2.2192628E-10,5.198837E-20,3.906382E-7
1090,gazePassed,20201012145237,03_tl_000.jpg,tl,true,false,true,0.5444444444444444,1.0,0.2781422,1.9445232E-10,4.2289147E-20,1.9435655E-7
1091,gazePassed,20201012145237,00_br_000.jpg,br,true,false,true,0.5428240740740741,1.0,0.97012734,2.5788636E-9,1.07008226E-19,1.8488975E-6
1092,gazeFailed,20201024024827,00_tl_000.jpg,tl,false,true,true,0.4720383121468927,0.83435637,0.1495619,7.210689E-7,2.77583E-16,6.343742E-4
1093,gazeFailed,20201024024827,01_tl_040.jpg,tl,false,true,true,0.5032000353107344,0.48404506,0.10142063,3.5717102E-7,2.3379035E-15,1.2515701E-5
1094,gazeFailed,20201024024827,02_na_000.jpg,na,false,true,true,0.5048662605932204,0.9920648,0.10282807,1.7715313E-7,9.849209E-16,9.749017E-4
1095,gazePassed,20201012150945,00_tl_000.jpg,tl,true,false,true,0.4176300578034681,0.99996865,0.41340107,1.5492221E-9,1.1353828E-12,0.029441014
1096,gazePassed,20201012150945,02_na_000.jpg,na,true,false,true,0.4234405105973024,0.99993134,0.9686127,2.5249158E-9,8.7938933E-14,0.001749029
1097,gazePassed,20201012150945,03_bl_000.jpg,bl,true,false,true,0.4278259473346178,0.99998236,1.0413165,2.1958366E-9,8.6116735E-14,8.4712735E-4
1098,gazePassed,20201012150945,01_tl_000.jpg,tl,true,false,true,0.4032795439948619,0.9999988,0.29079276,2.2993831E-9,4.4255728E-12,0.0055114273
1099,gazeFailed,20201007160146,02_bl_040.jpg,bl,false,false,false,0.8126146200117369,0.9852545,0.45121866,2.911827E-5,9.714031E-7,0.05973636
1100,gazeFailed,20201007160146,03_bl_000.jpg,bl,false,false,false,0.7280754841549294,0.9878384,0.44063893,1.1173711E-6,9.211238E-8,0.14213333
1101,gazeFailed,20201007160146,01_na_000.jpg,na,false,false,false,0.7244259829812205,0.9536975,0.39475054,1.3920492E-5,8.5083974E-7,0.23002042
1102,gazeFailed,20201007160146,00_tr_040.jpg,tr,false,false,false,0.711726085680751,0.9947379,0.29489434,1.3237535E-6,9.2006826E-7,0.13966702
1103,gazeFailed,20201007160026,02_na_000.jpg,na,false,false,false,0.6361685739436618,0.99969554,0.18217216,0.0073600058,0.0015540172,0.24368988
1104,gazeFailed,20201007160026,00_br_040.jpg,br,false,false,false,0.7632042253521125,0.9985293,0.5680957,0.033738572,8.5551164E-4,0.17805205
1105,gazeFailed,20201007160026,03_tr_000.jpg,tr,false,false,false,0.6024702904929576,0.9999176,0.28950483,1.34884785E-5,2.6424867E-4,0.3065836
1106,gazeFailed,20201007160026,01_br_040.jpg,br,false,false,false,0.7409220950704224,0.98990405,0.4742859,0.022865282,1.1070667E-4,0.05520257
1107,gazeFailed,20201111005319,02_na_000.jpg,na,false,false,false,0.6135301776960783,0.99958795,0.37811923,6.995454E-7,3.589686E-15,9.529136E-8
1108,gazeFailed,20201111005319,00_tr_000.jpg,tr,false,false,false,0.6273169424019607,0.99982566,0.423019,9.349283E-8,4.0542317E-15,2.715326E-9
1109,gazeFailed,20201111005319,01_tr_000.jpg,tr,false,false,false,0.6169625076593136,0.99997365,0.3934654,5.560534E-8,6.2019007E-15,8.893588E-9
1110,gazeFailed,20201111005319,03_bl_040.jpg,bl,false,false,false,0.6049900428921567,0.99903226,0.3462754,2.8858402E-8,7.980249E-14,1.494327E-8
1111,gazePassed,20201105201712,01_bl_000.jpg,bl,true,false,true,0.5060009057971014,1.0,0.9797206,6.3010184E-8,3.1304255E-18,1.3663585E-7
1112,gazePassed,20201105201712,02_na_000.jpg,na,true,false,true,0.5631510416666666,0.99999976,0.40486735,1.3996295E-7,9.729065E-19,5.935369E-7
1113,gazePassed,20201105201712,00_bl_000.jpg,bl,true,false,true,0.5075483091787439,1.0,0.9845443,2.7866419E-8,2.080871E-18,2.3291554E-7
1114,gazePassed,20201105201712,03_tl_000.jpg,tl,true,false,true,0.5389681461352657,1.0,0.1636242,7.618807E-9,1.555122E-17,4.8378627E-7
1115,gazePassed,20201001145152,03_br_000.jpg,br,true,false,true,0.4427517361111111,0.99964845,0.94886696,1.1262454E-10,1.9194748E-12,6.214744E-5
1116,gazePassed,20201001145152,00_tr_000.jpg,tr,true,false,true,0.4383777006172839,0.99668854,0.11594817,1.2839038E-10,3.033267E-11,2.7943122E-5
1117,gazePassed,20201001145152,01_na_000.jpg,na,true,false,true,0.4412905092592593,0.9967938,0.1561547,6.239168E-11,5.1357644E-11,1.3689591E-5
1118,gazePassed,20201001145152,02_br_000.jpg,br,true,false,true,0.44861593364197533,0.99908197,0.9685764,3.8622294E-10,4.6145154E-12,2.8475111E-5
1119,gazeFailed,20201024141719,01_tl_040.jpg,tl,false,false,true,0.5544281867937854,0.9608246,0.13391471,1.9673696E-6,3.760913E-14,0.99348056
1120,gazeFailed,20201024141719,00_tl_040.jpg,tl,false,false,true,0.5474543167372882,0.99256986,0.12109002,8.002914E-7,4.2870357E-14,0.9990701
1121,gazeFailed,20201024141719,03_br_040.jpg,br,false,false,true,0.5526792019774012,0.9924981,0.70657635,4.816842E-6,1.9623998E-14,0.9990429
1122,gazeFailed,20201024141719,02_na_040.jpg,na,false,false,true,0.5544281867937854,0.98787165,0.3567419,2.8815339E-6,2.373191E-14,0.9988674
